"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"77" 36.4298 100.552677777778 0.0854700854700855 0.122507122507123 0.153846153846154 0.190883190883191 0.145299145299145 0.168091168091168 0.133903133903134 0
"78" 36.4298 101.871522222222 0.094017094017094 0.131054131054131 0.153846153846154 0.185185185185185 0.13960113960114 0.156695156695157 0.13960113960114 0
"79" 36.4298 103.190366666667 0.0911680911680912 0.133903133903134 0.148148148148148 0.188034188034188 0.156695156695157 0.162393162393162 0.11965811965812 0
"80" 36.4298 104.509211111111 0.105413105413105 0.131054131054131 0.145299145299145 0.182336182336182 0.15954415954416 0.156695156695157 0.11965811965812 0
"81" 36.4298 105.828055555556 0.108262108262108 0.128205128205128 0.133903133903134 0.196581196581197 0.148148148148148 0.162393162393162 0.122507122507123 0
"82" 36.4298 107.1469 0.102564102564103 0.125356125356125 0.11965811965812 0.199430199430199 0.145299145299145 0.176638176638177 0.131054131054131 0
"83" 36.4298 108.465744444444 0.111111111111111 0.113960113960114 0.116809116809117 0.202279202279202 0.13960113960114 0.182336182336182 0.133903133903134 0
"84" 36.4298 109.784588888889 0.108262108262108 0.111111111111111 0.125356125356125 0.199430199430199 0.142450142450142 0.173789173789174 0.13960113960114 0
"85" 36.4298 111.103433333333 0.111111111111111 0.113960113960114 0.148148148148148 0.188034188034188 0.136752136752137 0.156695156695157 0.145299145299145 0
"86" 36.4298 112.422277777778 0.102564102564103 0.0968660968660969 0.148148148148148 0.188034188034188 0.136752136752137 0.162393162393162 0.165242165242165 0
"87" 36.4298 113.741122222222 0.0911680911680912 0.0997150997150997 0.153846153846154 0.196581196581197 0.133903133903134 0.156695156695157 0.168091168091168 0
"88" 36.4298 115.059966666667 0.0911680911680912 0.111111111111111 0.13960113960114 0.193732193732194 0.136752136752137 0.153846153846154 0.173789173789174 0
"89" 36.4298 116.378811111111 0.105413105413105 0.113960113960114 0.131054131054131 0.185185185185185 0.133903133903134 0.156695156695157 0.173789173789174 0
"90" 36.4298 117.697655555556 0.108262108262108 0.111111111111111 0.133903133903134 0.168091168091168 0.148148148148148 0.15954415954416 0.170940170940171 0
"91" 36.4298 119.0165 0.131054131054131 0.111111111111111 0.13960113960114 0.15954415954416 0.142450142450142 0.142450142450142 0.173789173789174 0
"92" 36.4298 120.335344444444 0.133903133903134 0.0968660968660969 0.153846153846154 0.168091168091168 0.133903133903134 0.13960113960114 0.173789173789174 0
"93" 36.4298 121.654188888889 0.125356125356125 0.0968660968660969 0.165242165242165 0.173789173789174 0.128205128205128 0.142450142450142 0.168091168091168 0
"94" 36.4298 122.973033333333 0.131054131054131 0.094017094017094 0.15954415954416 0.179487179487179 0.11965811965812 0.150997150997151 0.165242165242165 0
"95" 36.4298 124.291877777778 0.136752136752137 0.111111111111111 0.153846153846154 0.170940170940171 0.125356125356125 0.150997150997151 0.150997150997151 0
"96" 36.4298 125.610722222222 0.13960113960114 0.116809116809117 0.150997150997151 0.173789173789174 0.11965811965812 0.142450142450142 0.156695156695157 0
"97" 36.4298 126.929566666667 0.136752136752137 0.113960113960114 0.153846153846154 0.170940170940171 0.122507122507123 0.142450142450142 0.15954415954416 0
"98" 36.4298 128.248411111111 0.13960113960114 0.111111111111111 0.150997150997151 0.173789173789174 0.122507122507123 0.142450142450142 0.15954415954416 0
"99" 36.4298 129.567255555556 0.145299145299145 0.108262108262108 0.145299145299145 0.176638176638177 0.11965811965812 0.13960113960114 0.165242165242165 0
"100" 36.4298 130.8861 0.13960113960114 0.111111111111111 0.150997150997151 0.176638176638177 0.111111111111111 0.142450142450142 0.168091168091168 0
"101" 36.7500090909091 0.3205 0.185185185185185 0.0968660968660969 0.0598290598290598 0.165242165242165 0.276353276353276 0.0769230769230769 0.13960113960114 0
"102" 36.7500090909091 1.63934444444444 0.179487179487179 0.0968660968660969 0.0626780626780627 0.165242165242165 0.276353276353276 0.0769230769230769 0.142450142450142 0
"103" 36.7500090909091 2.95818888888889 0.179487179487179 0.0997150997150997 0.0655270655270655 0.15954415954416 0.270655270655271 0.0797720797720798 0.145299145299145 0
"104" 36.7500090909091 4.27703333333333 0.170940170940171 0.0968660968660969 0.0797720797720798 0.15954415954416 0.262108262108262 0.0854700854700855 0.145299145299145 0
"105" 36.7500090909091 5.59587777777778 0.150997150997151 0.0826210826210826 0.15954415954416 0.136752136752137 0.225071225071225 0.116809116809117 0.128205128205128 0
"106" 36.7500090909091 6.91472222222222 0.0997150997150997 0.0854700854700855 0.245014245014245 0.185185185185185 0.125356125356125 0.145299145299145 0.113960113960114 0
"107" 36.7500090909091 8.23356666666666 0.0740740740740741 0.105413105413105 0.339031339031339 0.153846153846154 0.0655270655270655 0.150997150997151 0.111111111111111 0
"108" 36.7500090909091 9.55241111111111 0.0740740740740741 0.11965811965812 0.336182336182336 0.150997150997151 0.056980056980057 0.148148148148148 0.113960113960114 0
"109" 36.7500090909091 10.8712555555556 0.0826210826210826 0.125356125356125 0.324786324786325 0.156695156695157 0.0626780626780627 0.13960113960114 0.108262108262108 0
"110" 36.7500090909091 12.1901 0.0911680911680912 0.128205128205128 0.304843304843305 0.148148148148148 0.0797720797720798 0.131054131054131 0.116809116809117 0
"111" 36.7500090909091 13.5089444444444 0.0769230769230769 0.131054131054131 0.296296296296296 0.13960113960114 0.0854700854700855 0.13960113960114 0.131054131054131 0
"112" 36.7500090909091 14.8277888888889 0.0883190883190883 0.11965811965812 0.296296296296296 0.136752136752137 0.0883190883190883 0.142450142450142 0.128205128205128 0
"113" 36.7500090909091 16.1466333333333 0.113960113960114 0.113960113960114 0.253561253561254 0.145299145299145 0.102564102564103 0.150997150997151 0.11965811965812 0
"114" 36.7500090909091 17.4654777777778 0.190883190883191 0.125356125356125 0.170940170940171 0.122507122507123 0.145299145299145 0.11965811965812 0.125356125356125 0
"115" 36.7500090909091 18.7843222222222 0.230769230769231 0.116809116809117 0.153846153846154 0.102564102564103 0.148148148148148 0.111111111111111 0.136752136752137 0
"116" 36.7500090909091 20.1031666666667 0.247863247863248 0.113960113960114 0.153846153846154 0.0911680911680912 0.133903133903134 0.122507122507123 0.136752136752137 0
"117" 36.7500090909091 21.4220111111111 0.264957264957265 0.11965811965812 0.13960113960114 0.0883190883190883 0.11965811965812 0.131054131054131 0.136752136752137 0
"118" 36.7500090909091 22.7408555555556 0.276353276353276 0.128205128205128 0.125356125356125 0.0854700854700855 0.122507122507123 0.128205128205128 0.133903133903134 0
"119" 36.7500090909091 24.0597 0.279202279202279 0.145299145299145 0.122507122507123 0.0740740740740741 0.128205128205128 0.125356125356125 0.125356125356125 0
"120" 36.7500090909091 25.3785444444444 0.287749287749288 0.150997150997151 0.125356125356125 0.0598290598290598 0.131054131054131 0.122507122507123 0.122507122507123 0
"121" 36.7500090909091 26.6973888888889 0.290598290598291 0.156695156695157 0.111111111111111 0.056980056980057 0.145299145299145 0.11965811965812 0.11965811965812 0
"122" 36.7500090909091 28.0162333333333 0.310541310541311 0.168091168091168 0.102564102564103 0.056980056980057 0.142450142450142 0.113960113960114 0.105413105413105 0
"123" 36.7500090909091 29.3350777777778 0.293447293447293 0.13960113960114 0.0997150997150997 0.0854700854700855 0.156695156695157 0.108262108262108 0.116809116809117 0
"124" 36.7500090909091 30.6539222222222 0.287749287749288 0.153846153846154 0.105413105413105 0.0797720797720798 0.153846153846154 0.111111111111111 0.108262108262108 0
"125" 36.7500090909091 31.9727666666667 0.316239316239316 0.162393162393162 0.0997150997150997 0.056980056980057 0.148148148148148 0.113960113960114 0.102564102564103 0
"126" 36.7500090909091 33.2916111111111 0.316239316239316 0.165242165242165 0.0997150997150997 0.0512820512820513 0.145299145299145 0.116809116809117 0.105413105413105 0
"127" 36.7500090909091 34.6104555555556 0.310541310541311 0.170940170940171 0.0968660968660969 0.0541310541310541 0.13960113960114 0.11965811965812 0.108262108262108 0
"128" 36.7500090909091 35.9293 0.310541310541311 0.173789173789174 0.0968660968660969 0.0512820512820513 0.145299145299145 0.113960113960114 0.108262108262108 0
"129" 36.7500090909091 37.2481444444444 0.307692307692308 0.179487179487179 0.128205128205128 0.0484330484330484 0.11965811965812 0.108262108262108 0.108262108262108 0
"130" 36.7500090909091 38.5669888888889 0.259259259259259 0.210826210826211 0.150997150997151 0.0541310541310541 0.108262108262108 0.108262108262108 0.108262108262108 0
"131" 36.7500090909091 39.8858333333333 0.156695156695157 0.259259259259259 0.150997150997151 0.0712250712250712 0.122507122507123 0.108262108262108 0.131054131054131 0
"132" 36.7500090909091 41.2046777777778 0.125356125356125 0.282051282051282 0.148148148148148 0.0797720797720798 0.128205128205128 0.111111111111111 0.125356125356125 0
"133" 36.7500090909091 42.5235222222222 0.111111111111111 0.287749287749288 0.150997150997151 0.0968660968660969 0.122507122507123 0.113960113960114 0.116809116809117 0
"134" 36.7500090909091 43.8423666666667 0.108262108262108 0.279202279202279 0.156695156695157 0.0997150997150997 0.128205128205128 0.116809116809117 0.111111111111111 0
"135" 36.7500090909091 45.1612111111111 0.111111111111111 0.276353276353276 0.165242165242165 0.102564102564103 0.122507122507123 0.108262108262108 0.113960113960114 0
"136" 36.7500090909091 46.4800555555556 0.11965811965812 0.273504273504274 0.15954415954416 0.102564102564103 0.116809116809117 0.108262108262108 0.11965811965812 0
"137" 36.7500090909091 47.7989 0.113960113960114 0.273504273504274 0.156695156695157 0.102564102564103 0.128205128205128 0.105413105413105 0.11965811965812 0
"138" 36.7500090909091 49.1177444444444 0.113960113960114 0.270655270655271 0.153846153846154 0.0997150997150997 0.13960113960114 0.105413105413105 0.116809116809117 0
"139" 36.7500090909091 50.4365888888889 0.111111111111111 0.270655270655271 0.153846153846154 0.0997150997150997 0.142450142450142 0.105413105413105 0.116809116809117 0
"140" 36.7500090909091 51.7554333333333 0.111111111111111 0.270655270655271 0.153846153846154 0.0997150997150997 0.142450142450142 0.105413105413105 0.116809116809117 0
"141" 36.7500090909091 53.0742777777778 0.111111111111111 0.270655270655271 0.153846153846154 0.0997150997150997 0.13960113960114 0.111111111111111 0.113960113960114 0
"142" 36.7500090909091 54.3931222222222 0.108262108262108 0.259259259259259 0.150997150997151 0.102564102564103 0.148148148148148 0.116809116809117 0.113960113960114 0
"143" 36.7500090909091 55.7119666666667 0.128205128205128 0.247863247863248 0.131054131054131 0.125356125356125 0.125356125356125 0.133903133903134 0.108262108262108 0
"144" 36.7500090909091 57.0308111111111 0.133903133903134 0.227920227920228 0.125356125356125 0.136752136752137 0.116809116809117 0.142450142450142 0.116809116809117 0
"145" 36.7500090909091 58.3496555555556 0.13960113960114 0.196581196581197 0.111111111111111 0.156695156695157 0.128205128205128 0.156695156695157 0.111111111111111 0
"146" 36.7500090909091 59.6685 0.148148148148148 0.182336182336182 0.122507122507123 0.156695156695157 0.11965811965812 0.150997150997151 0.11965811965812 0
"147" 36.7500090909091 60.9873444444444 0.156695156695157 0.168091168091168 0.131054131054131 0.162393162393162 0.111111111111111 0.150997150997151 0.11965811965812 0
"148" 36.7500090909091 62.3061888888889 0.15954415954416 0.168091168091168 0.131054131054131 0.162393162393162 0.105413105413105 0.153846153846154 0.11965811965812 0
"149" 36.7500090909091 63.6250333333333 0.168091168091168 0.15954415954416 0.128205128205128 0.162393162393162 0.108262108262108 0.15954415954416 0.113960113960114 0
"150" 36.7500090909091 64.9438777777778 0.170940170940171 0.150997150997151 0.128205128205128 0.153846153846154 0.113960113960114 0.162393162393162 0.11965811965812 0
"151" 36.7500090909091 66.2627222222222 0.15954415954416 0.150997150997151 0.136752136752137 0.156695156695157 0.108262108262108 0.170940170940171 0.116809116809117 0
"152" 36.7500090909091 67.5815666666667 0.165242165242165 0.148148148148148 0.136752136752137 0.153846153846154 0.11965811965812 0.165242165242165 0.111111111111111 0
"153" 36.7500090909091 68.9004111111111 0.179487179487179 0.13960113960114 0.131054131054131 0.153846153846154 0.125356125356125 0.15954415954416 0.111111111111111 0
"154" 36.7500090909091 70.2192555555555 0.179487179487179 0.145299145299145 0.142450142450142 0.148148148148148 0.113960113960114 0.15954415954416 0.111111111111111 0
"155" 36.7500090909091 71.5381 0.15954415954416 0.153846153846154 0.145299145299145 0.153846153846154 0.128205128205128 0.148148148148148 0.111111111111111 0
"156" 36.7500090909091 72.8569444444444 0.15954415954416 0.133903133903134 0.148148148148148 0.173789173789174 0.128205128205128 0.148148148148148 0.108262108262108 0
"157" 36.7500090909091 74.1757888888889 0.150997150997151 0.128205128205128 0.153846153846154 0.165242165242165 0.13960113960114 0.145299145299145 0.116809116809117 0
"158" 36.7500090909091 75.4946333333333 0.15954415954416 0.133903133903134 0.145299145299145 0.173789173789174 0.136752136752137 0.136752136752137 0.113960113960114 0
"159" 36.7500090909091 76.8134777777778 0.156695156695157 0.13960113960114 0.145299145299145 0.179487179487179 0.136752136752137 0.128205128205128 0.113960113960114 0
"160" 36.7500090909091 78.1323222222222 0.156695156695157 0.131054131054131 0.150997150997151 0.168091168091168 0.142450142450142 0.133903133903134 0.116809116809117 0
"161" 36.7500090909091 79.4511666666667 0.148148148148148 0.125356125356125 0.165242165242165 0.165242165242165 0.136752136752137 0.125356125356125 0.133903133903134 0
"162" 36.7500090909091 80.7700111111111 0.142450142450142 0.11965811965812 0.153846153846154 0.173789173789174 0.142450142450142 0.131054131054131 0.136752136752137 0
"163" 36.7500090909091 82.0888555555555 0.13960113960114 0.116809116809117 0.156695156695157 0.170940170940171 0.153846153846154 0.11965811965812 0.142450142450142 0
"164" 36.7500090909091 83.4077 0.142450142450142 0.122507122507123 0.15954415954416 0.165242165242165 0.153846153846154 0.125356125356125 0.131054131054131 0
"165" 36.7500090909091 84.7265444444444 0.145299145299145 0.116809116809117 0.142450142450142 0.176638176638177 0.145299145299145 0.136752136752137 0.136752136752137 0
"166" 36.7500090909091 86.0453888888889 0.125356125356125 0.125356125356125 0.150997150997151 0.170940170940171 0.133903133903134 0.145299145299145 0.148148148148148 0
"167" 36.7500090909091 87.3642333333333 0.122507122507123 0.131054131054131 0.148148148148148 0.15954415954416 0.148148148148148 0.148148148148148 0.142450142450142 0
"168" 36.7500090909091 88.6830777777778 0.116809116809117 0.13960113960114 0.142450142450142 0.162393162393162 0.153846153846154 0.142450142450142 0.142450142450142 0
"169" 36.7500090909091 90.0019222222222 0.0997150997150997 0.145299145299145 0.145299145299145 0.170940170940171 0.148148148148148 0.153846153846154 0.136752136752137 0
"170" 36.7500090909091 91.3207666666667 0.0997150997150997 0.133903133903134 0.145299145299145 0.173789173789174 0.153846153846154 0.148148148148148 0.145299145299145 0
"171" 36.7500090909091 92.6396111111111 0.105413105413105 0.108262108262108 0.150997150997151 0.182336182336182 0.156695156695157 0.153846153846154 0.142450142450142 0
"172" 36.7500090909091 93.9584555555555 0.094017094017094 0.111111111111111 0.145299145299145 0.188034188034188 0.162393162393162 0.150997150997151 0.148148148148148 0
"173" 36.7500090909091 95.2773 0.102564102564103 0.0968660968660969 0.148148148148148 0.193732193732194 0.165242165242165 0.148148148148148 0.145299145299145 0
"174" 36.7500090909091 96.5961444444444 0.102564102564103 0.0968660968660969 0.153846153846154 0.188034188034188 0.153846153846154 0.162393162393162 0.142450142450142 0
"175" 36.7500090909091 97.9149888888889 0.102564102564103 0.105413105413105 0.145299145299145 0.190883190883191 0.15954415954416 0.153846153846154 0.142450142450142 0
"176" 36.7500090909091 99.2338333333333 0.094017094017094 0.11965811965812 0.13960113960114 0.185185185185185 0.150997150997151 0.162393162393162 0.148148148148148 0
"177" 36.7500090909091 100.552677777778 0.0883190883190883 0.131054131054131 0.150997150997151 0.188034188034188 0.13960113960114 0.162393162393162 0.13960113960114 0
"178" 36.7500090909091 101.871522222222 0.0911680911680912 0.131054131054131 0.150997150997151 0.182336182336182 0.13960113960114 0.162393162393162 0.142450142450142 0
"179" 36.7500090909091 103.190366666667 0.0968660968660969 0.133903133903134 0.148148148148148 0.182336182336182 0.156695156695157 0.162393162393162 0.11965811965812 0
"180" 36.7500090909091 104.509211111111 0.105413105413105 0.133903133903134 0.13960113960114 0.182336182336182 0.15954415954416 0.156695156695157 0.122507122507123 0
"181" 36.7500090909091 105.828055555556 0.108262108262108 0.131054131054131 0.131054131054131 0.199430199430199 0.148148148148148 0.162393162393162 0.11965811965812 0
